Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
 2018-03-27,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.375%,4.822%,500000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.932%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.836%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.436%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.553%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.895%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.946%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.005%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,5.147%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.776%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.625%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.17%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.173%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.741%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.792%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.85%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,4.989%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.375%,4.483%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.538%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.250%,4.514%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.250%,4.574%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.475%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.750%,4.481%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.644%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,3.750%,4.746%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.750%,5.036%,100000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.500%,4.886%,100000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.827%,100000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.500%,5.123%,100000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.875%,5.209%,100000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.714%,300000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.375%,4.511%,300000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.000%,4.191%,300000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.500%,4.837%,300000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.625%,4.883%,300000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.668%,500000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.487%,500000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.000%,4.513%,500000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.000%,4.613%,500000 ,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.6250%,4.8270%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.3750%,4.6620%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.0000%,4.3230%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.8750%,4.3660%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.8750%,4.8570%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.8750%,4.7580%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0000%,4.7130%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.2500%,4.7110%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.470%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.500%,5.571%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.959%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.500%,5.081%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.505%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.125%,4.302%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.750%,3.953%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.625%,3.971%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.750%,4.744%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.750%,4.643%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,3.875%,4.586%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.125%,4.577%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,5.189%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.929%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.671%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.000%,4.494%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.250%,4.333%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.875%,4.056%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.250%,4.647%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.500%,4.551%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.625%,4.432%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.375%,5.196%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.750%,5.209%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.375%,4.678%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.000%,4.635%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.490%,4.5763%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.800%,3.9498%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.675%,4.7202%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.100%,4.6598%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,3.900%,4.4937%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.375%,5.4428%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.375%,4.6135%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.8516%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,5.300%,4.9644%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.63%,4.68%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.25%,4.29%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.25%,4.65%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30.0,Variable,4.25%,4.49%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.25%,4.33%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.50%,4.51%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.38%,4.49%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.50%,4.81%,200000,0%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.25%,4.69%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-27,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.00%,4.47%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
