Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30.0,Fixed,4.125%,4.298%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,20-year fixed,,Offline,20.0,Fixed,4.125%,4.309%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15.0,Fixed,3.750%,4.032%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM,,Offline,30.0,Variable,4.000%,4.542%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,3.750%,4.550%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,3.625%,4.643%,300000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30.0,Fixed,4.250%,4.365%,500000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15.0,Fixed,4.000%,4.194%,500000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.375%,4.834%,500000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.375%,4.890%,500000.0,20%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.827%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.806%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.397%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.498%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.500%,4.954%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.957%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.005%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,5.158%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.672%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.595%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.133%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.119%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.500%,4.799%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.803%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.85%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,5%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.250%,4.39%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.524%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.250%,4.477%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.250%,4.547%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.454%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.750%,4.47%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.634%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,3.750%,4.746%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.750%,5.013%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.500%,4.871%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.250%,4.759%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.500%,5.164%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.875%,5.265%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.703%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.375%,4.481%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.000%,4.172%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.500%,4.879%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.500%,4.915%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.500%,4.575%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.468%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30.0,Variable,4.000%,4.567%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30.0,Variable,4.000%,4.680%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.6250%,4.8150%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.3750%,4.6320%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.8750%,4.2530%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.7500%,4.2940%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.8750%,4.9670%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.8750%,4.8540%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.1250%,4.8100%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.2500%,4.7750%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.500%,5.369%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.500%,5.610%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.948%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.625%,5.208%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.495%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.125%,4.272%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.750%,3.934%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.625%,3.944%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.750%,4.853%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.750%,4.739%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.000%,4.694%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.125%,4.641%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.250%,5.088%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.929%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.660%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.000%,4.494%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.125%,4.218%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.750%,3.966%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.250%,4.743%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.375%,4.606%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.625%,4.485%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.250%,5.084%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.750%,5.252%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.375%,4.655%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.000%,4.668%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.490%,4.5566%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.800%,3.9220%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.6734%,500000.0,25%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,3.990%,4.7154%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,3.900%,4.5398%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.300%,5.3678%,200000.0,4%,660,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.300%,4.5384%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.8068%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,5.300%,4.9645%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.500%,4.580%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
 2018-04-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.000%,4.528%,750000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,bankwebsite
